id	id-value	pre-git-hist/files.tsv-row	bytes	start	file	path	25may-log-path	excel-link	ia-link	gh-link-text-w-pc20	gh-link-text-w-space	dates	topics	notes	m	s	a	c	e	f	l	o	t	w	notes
10	10	491	16004	20 May 2021 at 17:24	tran/rep bz fin pub 1.0 2 Clusters-Table 1.tsv	tran/rep bz fin pub 1.0 *.tsv	10-2-clusters-table-1.tsv	link	[link](https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/rep%20bz%20fin%20pub%201.0%202%20Clusters-Table%201.tsv)	https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/rep%20bz%20fin%20pub%201.0%202%20Clusters-Table%201.tsv	https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/rep bz fin pub 1.0 2 Clusters-Table 1.tsv	1100s-1980s	"vars events, vars stats"	no metadata some sources57	1	1	1	0	1	1	1	0	1	0	null
10	10	492	380649	20 May 2021 at 17:24	tran/rep bz fin pub 1.0 2 E Events - Series E 0—548 _ Eve-Table 1.tsv	tran/rep bz fin pub 1.0 *.tsv	10-2-e-events---series-e-0—548-_-eve-table-1.tsv	link	[link](https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/rep%20bz%20fin%20pub%201.0%202%20E%20Events%20-%20Series%20E%200—548%20_%20Eve-Table%201.tsv)	https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/rep%20bz%20fin%20pub%201.0%202%20E%20Events%20-%20Series%20E%200—548%20_%20Eve-Table%201.tsv	https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/rep bz fin pub 1.0 2 E Events - Series E 0—548 _ Eve-Table 1.tsv	1100s-1980s	"vars events, vars stats"	no metadata some sources57	1	1	1	0	1	1	1	0	1	0	null
10	10	493	1168	20 May 2021 at 17:24	tran/rep bz fin pub 1.0 2 Export Summary-Table 1.tsv	tran/rep bz fin pub 1.0 *.tsv	10-2-export-summary-table-1.tsv	link	[link](https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/rep%20bz%20fin%20pub%201.0%202%20Export%20Summary-Table%201.tsv)	https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/rep%20bz%20fin%20pub%201.0%202%20Export%20Summary-Table%201.tsv	https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/rep bz fin pub 1.0 2 Export Summary-Table 1.tsv	1100s-1980s	"vars events, vars stats"	no metadata some sources57	1	1	1	0	1	1	1	0	1	0	null
10	10	494	15814	20 May 2021 at 17:24	tran/rep bz fin pub 1.0 2 F Finances - Series F 0—170 _ P-Table 1.tsv	tran/rep bz fin pub 1.0 *.tsv	10-2-f-finances---series-f-0—170-_-p-table-1.tsv	link	[link](https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/rep%20bz%20fin%20pub%201.0%202%20F%20Finances%20-%20Series%20F%200—170%20_%20P-Table%201.tsv)	https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/rep%20bz%20fin%20pub%201.0%202%20F%20Finances%20-%20Series%20F%200—170%20_%20P-Table%201.tsv	https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/rep bz fin pub 1.0 2 F Finances - Series F 0—170 _ P-Table 1.tsv	1100s-1980s	"vars events, vars stats"	no metadata some sources57	1	1	1	0	1	1	1	0	1	0	null
10	10	495	17	20 May 2021 at 17:24	tran/rep bz fin pub 1.0 2 Introduction - Loss of life or -Table 1.tsv	tran/rep bz fin pub 1.0 *.tsv	10-2-introduction---loss-of-life-or--table-1.tsv	link	[link](https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/rep%20bz%20fin%20pub%201.0%202%20Introduction%20-%20Loss%20of%20life%20or%20-Table%201.tsv)	https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/rep%20bz%20fin%20pub%201.0%202%20Introduction%20-%20Loss%20of%20life%20or%20-Table%201.tsv	https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/rep bz fin pub 1.0 2 Introduction - Loss of life or -Table 1.tsv	1100s-1980s	"vars events, vars stats"	no metadata some sources57	1	1	1	0	1	1	1	0	1	0	null
10	10	496	43456	20 May 2021 at 17:24	tran/rep bz fin pub 1.0 2 L Currency - Series L 0—382 _ C-Table 1.tsv	tran/rep bz fin pub 1.0 *.tsv	10-2-l-currency---series-l-0—382-_-c-table-1.tsv	link	[link](https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/rep%20bz%20fin%20pub%201.0%202%20L%20Currency%20-%20Series%20L%200—382%20_%20C-Table%201.tsv)	https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/rep%20bz%20fin%20pub%201.0%202%20L%20Currency%20-%20Series%20L%200—382%20_%20C-Table%201.tsv	https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/rep bz fin pub 1.0 2 L Currency - Series L 0—382 _ C-Table 1.tsv	1100s-1980s	"vars events, vars stats"	no metadata some sources57	1	1	1	0	1	1	1	0	1	0	null
10	10	497	106522	20 May 2021 at 17:24	tran/rep bz fin pub 1.0 2 S Sources - Series S 0—435 _ Pr-Table 1.tsv	tran/rep bz fin pub 1.0 *.tsv	10-2-s-sources---series-s-0—435-_-pr-table-1.tsv	link	[link](https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/rep%20bz%20fin%20pub%201.0%202%20S%20Sources%20-%20Series%20S%200—435%20_%20Pr-Table%201.tsv)	https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/rep%20bz%20fin%20pub%201.0%202%20S%20Sources%20-%20Series%20S%200—435%20_%20Pr-Table%201.tsv	https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/rep bz fin pub 1.0 2 S Sources - Series S 0—435 _ Pr-Table 1.tsv	1100s-1980s	"vars events, vars stats"	no metadata some sources57	1	1	1	0	1	1	1	0	1	0	null
10	10	498	213	20 May 2021 at 17:24	tran/rep bz fin pub 1.0 2 Sheet 1-1-1-1-1-1-1-1-1-Table 1.tsv	tran/rep bz fin pub 1.0 *.tsv	10-2-sheet-1-1-1-1-1-1-1-1-1-table-1.tsv	link	[link](https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/rep%20bz%20fin%20pub%201.0%202%20Sheet%201-1-1-1-1-1-1-1-1-Table%201.tsv)	https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/rep%20bz%20fin%20pub%201.0%202%20Sheet%201-1-1-1-1-1-1-1-1-Table%201.tsv	https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/rep bz fin pub 1.0 2 Sheet 1-1-1-1-1-1-1-1-1-Table 1.tsv	1100s-1980s	"vars events, vars stats"	no metadata some sources57	1	1	1	0	1	1	1	0	1	0	null
10	10	499	44666	20 May 2021 at 17:24	tran/rep bz fin pub 1.0 2 T Trade - Series T 0—300 _ Trad-Table 1.tsv	tran/rep bz fin pub 1.0 *.tsv	10-2-t-trade---series-t-0—300-_-trad-table-1.tsv	link	[link](https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/rep%20bz%20fin%20pub%201.0%202%20T%20Trade%20-%20Series%20T%200—300%20_%20Trad-Table%201.tsv)	https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/rep%20bz%20fin%20pub%201.0%202%20T%20Trade%20-%20Series%20T%200—300%20_%20Trad-Table%201.tsv	https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/rep bz fin pub 1.0 2 T Trade - Series T 0—300 _ Trad-Table 1.tsv	1100s-1980s	"vars events, vars stats"	no metadata some sources57	1	1	1	0	1	1	1	0	1	0	null
11	11	285	58501	19 May 2021 at 21:57	"red/rep bz fin pub 1.0 A Estimates-Series A 0—93   Pre-censal or pre-statistical estimates of population, trade, public finances, or related matters..tsv"	red/rep bz fin pub 1.0 *.tsv	"11-a-estimates-series-a-0—93---pre-censal-or-pre-statistical-estimates-of-population,-trade,-public-finances,-or-related-matters..tsv"	link	"[link](https://github.com/aenavidad/pre-git-hist/blob/main/files/red/rep%20bz%20fin%20pub%201.0%20A%20Estimates-Series%20A%200—93%20%20%20Pre-censal%20or%20pre-statistical%20estimates%20of%20population,%20trade,%20public%20finances,%20or%20related%20matters..tsv)"	"https://github.com/aenavidad/pre-git-hist/blob/main/files/red/rep%20bz%20fin%20pub%201.0%20A%20Estimates-Series%20A%200—93%20%20%20Pre-censal%20or%20pre-statistical%20estimates%20of%20population,%20trade,%20public%20finances,%20or%20related%20matters..tsv"	"https://github.com/aenavidad/pre-git-hist/blob/main/files/red/rep bz fin pub 1.0 A Estimates-Series A 0—93   Pre-censal or pre-statistical estimates of population, trade, public finances, or related matters..tsv"	1100s-1980s	"vars events, vars stats"	no metadata some sources56	1	1	1	0	1	1	1	0	1	0	null
11	11	286	15902	19 May 2021 at 21:57	red/rep bz fin pub 1.0 Clusters-Table 1.tsv	red/rep bz fin pub 1.0 *.tsv	11-clusters-table-1.tsv	link	[link](https://github.com/aenavidad/pre-git-hist/blob/main/files/red/rep%20bz%20fin%20pub%201.0%20Clusters-Table%201.tsv)	https://github.com/aenavidad/pre-git-hist/blob/main/files/red/rep%20bz%20fin%20pub%201.0%20Clusters-Table%201.tsv	https://github.com/aenavidad/pre-git-hist/blob/main/files/red/rep bz fin pub 1.0 Clusters-Table 1.tsv	1100s-1980s	"vars events, vars stats"	no metadata some sources56	1	1	1	0	1	1	1	0	1	0	null
11	11	287	380487	19 May 2021 at 21:57	red/rep bz fin pub 1.0 E Events-Series E 0—548   Events..tsv	red/rep bz fin pub 1.0 *.tsv	11-e-events-series-e-0—548---events..tsv	link	[link](https://github.com/aenavidad/pre-git-hist/blob/main/files/red/rep%20bz%20fin%20pub%201.0%20E%20Events-Series%20E%200—548%20%20%20Events..tsv)	https://github.com/aenavidad/pre-git-hist/blob/main/files/red/rep%20bz%20fin%20pub%201.0%20E%20Events-Series%20E%200—548%20%20%20Events..tsv	https://github.com/aenavidad/pre-git-hist/blob/main/files/red/rep bz fin pub 1.0 E Events-Series E 0—548   Events..tsv	1100s-1980s	"vars events, vars stats"	no metadata some sources56	1	1	1	0	1	1	1	0	1	0	null
11	11	288	13458	19 May 2021 at 21:57	red/rep bz fin pub 1.0 F Finances-Series F 0—170   Public Finances..tsv	red/rep bz fin pub 1.0 *.tsv	11-f-finances-series-f-0—170---public-finances..tsv	link	[link](https://github.com/aenavidad/pre-git-hist/blob/main/files/red/rep%20bz%20fin%20pub%201.0%20F%20Finances-Series%20F%200—170%20%20%20Public%20Finances..tsv)	https://github.com/aenavidad/pre-git-hist/blob/main/files/red/rep%20bz%20fin%20pub%201.0%20F%20Finances-Series%20F%200—170%20%20%20Public%20Finances..tsv	https://github.com/aenavidad/pre-git-hist/blob/main/files/red/rep bz fin pub 1.0 F Finances-Series F 0—170   Public Finances..tsv	1100s-1980s	"vars events, vars stats"	no metadata some sources56	1	1	1	0	1	1	1	0	1	0	null
11	11	289	66	19 May 2021 at 21:57	red/rep bz fin pub 1.0 Introduction-Loss of life or property in Belize from 1630 to present..tsv	red/rep bz fin pub 1.0 *.tsv	11-introduction-loss-of-life-or-property-in-belize-from-1630-to-present..tsv	link	[link](https://github.com/aenavidad/pre-git-hist/blob/main/files/red/rep%20bz%20fin%20pub%201.0%20Introduction-Loss%20of%20life%20or%20property%20in%20Belize%20from%201630%20to%20present..tsv)	https://github.com/aenavidad/pre-git-hist/blob/main/files/red/rep%20bz%20fin%20pub%201.0%20Introduction-Loss%20of%20life%20or%20property%20in%20Belize%20from%201630%20to%20present..tsv	https://github.com/aenavidad/pre-git-hist/blob/main/files/red/rep bz fin pub 1.0 Introduction-Loss of life or property in Belize from 1630 to present..tsv	1100s-1980s	"vars events, vars stats"	no metadata some sources56	1	1	1	0	1	1	1	0	1	0	null
11	11	290	37236	19 May 2021 at 21:57	red/rep bz fin pub 1.0 L Currency-Series L 0—382   Currency and exchange..tsv	red/rep bz fin pub 1.0 *.tsv	11-l-currency-series-l-0—382---currency-and-exchange..tsv	link	[link](https://github.com/aenavidad/pre-git-hist/blob/main/files/red/rep%20bz%20fin%20pub%201.0%20L%20Currency-Series%20L%200—382%20%20%20Currency%20and%20exchange..tsv)	https://github.com/aenavidad/pre-git-hist/blob/main/files/red/rep%20bz%20fin%20pub%201.0%20L%20Currency-Series%20L%200—382%20%20%20Currency%20and%20exchange..tsv	https://github.com/aenavidad/pre-git-hist/blob/main/files/red/rep bz fin pub 1.0 L Currency-Series L 0—382   Currency and exchange..tsv	1100s-1980s	"vars events, vars stats"	no metadata some sources56	1	1	1	0	1	1	1	0	1	0	null
11	11	291	106402	19 May 2021 at 21:57	red/rep bz fin pub 1.0 S Sources-Series S 0—435   Primary and secondary sources..tsv	red/rep bz fin pub 1.0 *.tsv	11-s-sources-series-s-0—435---primary-and-secondary-sources..tsv	link	[link](https://github.com/aenavidad/pre-git-hist/blob/main/files/red/rep%20bz%20fin%20pub%201.0%20S%20Sources-Series%20S%200—435%20%20%20Primary%20and%20secondary%20sources..tsv)	https://github.com/aenavidad/pre-git-hist/blob/main/files/red/rep%20bz%20fin%20pub%201.0%20S%20Sources-Series%20S%200—435%20%20%20Primary%20and%20secondary%20sources..tsv	https://github.com/aenavidad/pre-git-hist/blob/main/files/red/rep bz fin pub 1.0 S Sources-Series S 0—435   Primary and secondary sources..tsv	1100s-1980s	"vars events, vars stats"	no metadata some sources56	1	1	1	0	1	1	1	0	1	0	null
11	11	292	41912	19 May 2021 at 21:57	red/rep bz fin pub 1.0 T Trade-Series T 0—300   Trade..tsv	red/rep bz fin pub 1.0 *.tsv	11-t-trade-series-t-0—300---trade..tsv	link	[link](https://github.com/aenavidad/pre-git-hist/blob/main/files/red/rep%20bz%20fin%20pub%201.0%20T%20Trade-Series%20T%200—300%20%20%20Trade..tsv)	https://github.com/aenavidad/pre-git-hist/blob/main/files/red/rep%20bz%20fin%20pub%201.0%20T%20Trade-Series%20T%200—300%20%20%20Trade..tsv	https://github.com/aenavidad/pre-git-hist/blob/main/files/red/rep bz fin pub 1.0 T Trade-Series T 0—300   Trade..tsv	1100s-1980s	"vars events, vars stats"	no metadata some sources56	1	1	1	0	1	1	1	0	1	0	null
12	12	270	16323	28 April 2021 at 23:50	red/prelim rep bz 1.8 Clusters-C 1—47   Event clusters..tsv	red/prelim rep bz 1.8 *.tsv	12-clusters-c-1—47---event-clusters..tsv	link	[link](https://github.com/aenavidad/pre-git-hist/blob/main/files/red/prelim%20rep%20bz%201.8%20Clusters-C%201—47%20%20%20Event%20clusters..tsv)	https://github.com/aenavidad/pre-git-hist/blob/main/files/red/prelim%20rep%20bz%201.8%20Clusters-C%201—47%20%20%20Event%20clusters..tsv	https://github.com/aenavidad/pre-git-hist/blob/main/files/red/prelim rep bz 1.8 Clusters-C 1—47   Event clusters..tsv	1100s-1980s	"vars events, vars stats"	no metadata some sources55	0	0	1	0	1	0	0	0	0	0	null
12	12	271	300434	28 April 2021 at 23:50	red/prelim rep bz 1.8 Events < 1800-E 1—320   Events..tsv	red/prelim rep bz 1.8 *.tsv	12-events-<-1800-e-1—320---events..tsv	link	[link](https://github.com/aenavidad/pre-git-hist/blob/main/files/red/prelim%20rep%20bz%201.8%20Events%20<%201800-E%201—320%20%20%20Events..tsv)	https://github.com/aenavidad/pre-git-hist/blob/main/files/red/prelim%20rep%20bz%201.8%20Events%20<%201800-E%201—320%20%20%20Events..tsv	https://github.com/aenavidad/pre-git-hist/blob/main/files/red/prelim rep bz 1.8 Events < 1800-E 1—320   Events..tsv	1100s-1980s	"vars events, vars stats"	no metadata some sources55	0	0	1	0	1	0	0	0	0	0	null
12	12	272	76171	28 April 2021 at 23:50	red/prelim rep bz 1.8 Events < Pres-E 1—320   Events..tsv	red/prelim rep bz 1.8 *.tsv	12-events-<-pres-e-1—320---events..tsv	link	[link](https://github.com/aenavidad/pre-git-hist/blob/main/files/red/prelim%20rep%20bz%201.8%20Events%20<%20Pres-E%201—320%20%20%20Events..tsv)	https://github.com/aenavidad/pre-git-hist/blob/main/files/red/prelim%20rep%20bz%201.8%20Events%20<%20Pres-E%201—320%20%20%20Events..tsv	https://github.com/aenavidad/pre-git-hist/blob/main/files/red/prelim rep bz 1.8 Events < Pres-E 1—320   Events..tsv	1100s-1980s	"vars events, vars stats"	no metadata some sources55	0	0	1	0	1	0	0	0	0	0	null
12	12	273	1248	28 April 2021 at 23:50	red/prelim rep bz 1.8 Loans-L 1—3   Pre-statistical estimates of sovereign loans..tsv	red/prelim rep bz 1.8 *.tsv	12-loans-l-1—3---pre-statistical-estimates-of-sovereign-loans..tsv	link	[link](https://github.com/aenavidad/pre-git-hist/blob/main/files/red/prelim%20rep%20bz%201.8%20Loans-L%201—3%20%20%20Pre-statistical%20estimates%20of%20sovereign%20loans..tsv)	https://github.com/aenavidad/pre-git-hist/blob/main/files/red/prelim%20rep%20bz%201.8%20Loans-L%201—3%20%20%20Pre-statistical%20estimates%20of%20sovereign%20loans..tsv	https://github.com/aenavidad/pre-git-hist/blob/main/files/red/prelim rep bz 1.8 Loans-L 1—3   Pre-statistical estimates of sovereign loans..tsv	1100s-1980s	"vars events, vars stats"	no metadata some sources55	0	0	1	0	1	0	0	0	0	0	null
12	12	274	37976	28 April 2021 at 23:50	red/prelim rep bz 1.8 P estimates-P 1—50   Pre-censal estimates of population or of proxies for population..tsv	red/prelim rep bz 1.8 *.tsv	12-p-estimates-p-1—50---pre-censal-estimates-of-population-or-of-proxies-for-population..tsv	link	[link](https://github.com/aenavidad/pre-git-hist/blob/main/files/red/prelim%20rep%20bz%201.8%20P%20estimates-P%201—50%20%20%20Pre-censal%20estimates%20of%20population%20or%20of%20proxies%20for%20population..tsv)	https://github.com/aenavidad/pre-git-hist/blob/main/files/red/prelim%20rep%20bz%201.8%20P%20estimates-P%201—50%20%20%20Pre-censal%20estimates%20of%20population%20or%20of%20proxies%20for%20population..tsv	https://github.com/aenavidad/pre-git-hist/blob/main/files/red/prelim rep bz 1.8 P estimates-P 1—50   Pre-censal estimates of population or of proxies for population..tsv	1100s-1980s	"vars events, vars stats"	no metadata some sources55	0	0	1	0	1	0	0	0	0	0	null
12	12	275	1923	28 April 2021 at 23:50	red/prelim rep bz 1.8 Redwoods-R 1—8   New World redwoods..tsv	red/prelim rep bz 1.8 *.tsv	12-redwoods-r-1—8---new-world-redwoods..tsv	link	[link](https://github.com/aenavidad/pre-git-hist/blob/main/files/red/prelim%20rep%20bz%201.8%20Redwoods-R%201—8%20%20%20New%20World%20redwoods..tsv)	https://github.com/aenavidad/pre-git-hist/blob/main/files/red/prelim%20rep%20bz%201.8%20Redwoods-R%201—8%20%20%20New%20World%20redwoods..tsv	https://github.com/aenavidad/pre-git-hist/blob/main/files/red/prelim rep bz 1.8 Redwoods-R 1—8   New World redwoods..tsv	1100s-1980s	"vars events, vars stats"	no metadata some sources55	0	0	1	0	1	0	0	0	0	0	null
12	12	276	10585	28 April 2021 at 23:50	"red/prelim rep bz 1.8 T estimates-T 1—15   Pre-statistical estimates of trade, wealth, and the like..tsv"	red/prelim rep bz 1.8 *.tsv	"12-t-estimates-t-1—15---pre-statistical-estimates-of-trade,-wealth,-and-the-like..tsv"	link	"[link](https://github.com/aenavidad/pre-git-hist/blob/main/files/red/prelim%20rep%20bz%201.8%20T%20estimates-T%201—15%20%20%20Pre-statistical%20estimates%20of%20trade,%20wealth,%20and%20the%20like..tsv)"	"https://github.com/aenavidad/pre-git-hist/blob/main/files/red/prelim%20rep%20bz%201.8%20T%20estimates-T%201—15%20%20%20Pre-statistical%20estimates%20of%20trade,%20wealth,%20and%20the%20like..tsv"	"https://github.com/aenavidad/pre-git-hist/blob/main/files/red/prelim rep bz 1.8 T estimates-T 1—15   Pre-statistical estimates of trade, wealth, and the like..tsv"	1100s-1980s	"vars events, vars stats"	no metadata some sources55	0	0	1	0	1	0	0	0	0	0	null
13	13	277	32207	28 April 2021 at 16:31	red/prelim rep bz ctrl 1.8 Primary MS-C1—30   Online collections of archival material..tsv	red/prelim rep bz ctrl 1.8 *.tsv	13-primary-ms-c1—30---online-collections-of-archival-material..tsv	link	[link](https://github.com/aenavidad/pre-git-hist/blob/main/files/red/prelim%20rep%20bz%20ctrl%201.8%20Primary%20MS-C1—30%20%20%20Online%20collections%20of%20archival%20material..tsv)	https://github.com/aenavidad/pre-git-hist/blob/main/files/red/prelim%20rep%20bz%20ctrl%201.8%20Primary%20MS-C1—30%20%20%20Online%20collections%20of%20archival%20material..tsv	https://github.com/aenavidad/pre-git-hist/blob/main/files/red/prelim rep bz ctrl 1.8 Primary MS-C1—30   Online collections of archival material..tsv	2020s53	bibliographic	no metadata some sources54	0	1	0	0	0	0	0	0	0	0	null
13	13	278	37687	28 April 2021 at 16:31	red/prelim rep bz ctrl 1.8 Primary P-C1—30   Online collections of archival material..tsv	red/prelim rep bz ctrl 1.8 *.tsv	13-primary-p-c1—30---online-collections-of-archival-material..tsv	link	[link](https://github.com/aenavidad/pre-git-hist/blob/main/files/red/prelim%20rep%20bz%20ctrl%201.8%20Primary%20P-C1—30%20%20%20Online%20collections%20of%20archival%20material..tsv)	https://github.com/aenavidad/pre-git-hist/blob/main/files/red/prelim%20rep%20bz%20ctrl%201.8%20Primary%20P-C1—30%20%20%20Online%20collections%20of%20archival%20material..tsv	https://github.com/aenavidad/pre-git-hist/blob/main/files/red/prelim rep bz ctrl 1.8 Primary P-C1—30   Online collections of archival material..tsv	2020s53	bibliographic	no metadata some sources54	0	1	0	0	0	0	0	0	0	0	null
13	13	279	16693	28 April 2021 at 16:31	red/prelim rep bz ctrl 1.8 Secondary Peer-C1—30   Online collections of archival material..tsv	red/prelim rep bz ctrl 1.8 *.tsv	13-secondary-peer-c1—30---online-collections-of-archival-material..tsv	link	[link](https://github.com/aenavidad/pre-git-hist/blob/main/files/red/prelim%20rep%20bz%20ctrl%201.8%20Secondary%20Peer-C1—30%20%20%20Online%20collections%20of%20archival%20material..tsv)	https://github.com/aenavidad/pre-git-hist/blob/main/files/red/prelim%20rep%20bz%20ctrl%201.8%20Secondary%20Peer-C1—30%20%20%20Online%20collections%20of%20archival%20material..tsv	https://github.com/aenavidad/pre-git-hist/blob/main/files/red/prelim rep bz ctrl 1.8 Secondary Peer-C1—30   Online collections of archival material..tsv	2020s53	bibliographic	no metadata some sources54	0	1	0	0	0	0	0	0	0	0	null
13	13	280	12327	28 April 2021 at 16:31	red/prelim rep bz ctrl 1.8 Secondary Print-C1—30   Online collections of archival material..tsv	red/prelim rep bz ctrl 1.8 *.tsv	13-secondary-print-c1—30---online-collections-of-archival-material..tsv	link	[link](https://github.com/aenavidad/pre-git-hist/blob/main/files/red/prelim%20rep%20bz%20ctrl%201.8%20Secondary%20Print-C1—30%20%20%20Online%20collections%20of%20archival%20material..tsv)	https://github.com/aenavidad/pre-git-hist/blob/main/files/red/prelim%20rep%20bz%20ctrl%201.8%20Secondary%20Print-C1—30%20%20%20Online%20collections%20of%20archival%20material..tsv	https://github.com/aenavidad/pre-git-hist/blob/main/files/red/prelim rep bz ctrl 1.8 Secondary Print-C1—30   Online collections of archival material..tsv	2020s53	bibliographic	no metadata some sources54	0	1	0	0	0	0	0	0	0	0	null
14	14	482	1827	9 April 2021 at 16:35	tran/prelim rep bz ctrl 1.7 Availble-B1—25   Catalogues and repositories of archival material..tsv	tran/prelim rep bz ctrl 1.7 *.tsv	14-availble-b1—25---catalogues-and-repositories-of-archival-material..tsv	link	[link](https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/prelim%20rep%20bz%20ctrl%201.7%20Availble-B1—25%20%20%20Catalogues%20and%20repositories%20of%20archival%20material..tsv)	https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/prelim%20rep%20bz%20ctrl%201.7%20Availble-B1—25%20%20%20Catalogues%20and%20repositories%20of%20archival%20material..tsv	https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/prelim rep bz ctrl 1.7 Availble-B1—25   Catalogues and repositories of archival material..tsv	1600s-2020s	bibliographic	no metadata some sources52	1	1	0	0	0	0	0	0	0	0	null
14	14	483	2214	9 April 2021 at 16:35	tran/prelim rep bz ctrl 1.7 Collections-C1—30   Online collections of archival material..tsv	tran/prelim rep bz ctrl 1.7 *.tsv	14-collections-c1—30---online-collections-of-archival-material..tsv	link	[link](https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/prelim%20rep%20bz%20ctrl%201.7%20Collections-C1—30%20%20%20Online%20collections%20of%20archival%20material..tsv)	https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/prelim%20rep%20bz%20ctrl%201.7%20Collections-C1—30%20%20%20Online%20collections%20of%20archival%20material..tsv	https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/prelim rep bz ctrl 1.7 Collections-C1—30   Online collections of archival material..tsv	1600s-2020s	bibliographic	no metadata some sources52	1	1	0	0	0	0	0	0	0	0	null
14	14	484	4837	9 April 2021 at 16:35	tran/prelim rep bz ctrl 1.7 Errors-A1—14   False positives or false negatives in archival material..tsv	tran/prelim rep bz ctrl 1.7 *.tsv	14-errors-a1—14---false-positives-or-false-negatives-in-archival-material..tsv	link	[link](https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/prelim%20rep%20bz%20ctrl%201.7%20Errors-A1—14%20%20%20False%20positives%20or%20false%20negatives%20in%20archival%20material..tsv)	https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/prelim%20rep%20bz%20ctrl%201.7%20Errors-A1—14%20%20%20False%20positives%20or%20false%20negatives%20in%20archival%20material..tsv	https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/prelim rep bz ctrl 1.7 Errors-A1—14   False positives or false negatives in archival material..tsv	1600s-2020s	bibliographic	no metadata some sources52	1	1	0	0	0	0	0	0	0	0	null
14	14	485	1647	9 April 2021 at 16:35	tran/prelim rep bz ctrl 1.7 Hidden-B1—25   Catalogues and repositories of archival material..tsv	tran/prelim rep bz ctrl 1.7 *.tsv	14-hidden-b1—25---catalogues-and-repositories-of-archival-material..tsv	link	[link](https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/prelim%20rep%20bz%20ctrl%201.7%20Hidden-B1—25%20%20%20Catalogues%20and%20repositories%20of%20archival%20material..tsv)	https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/prelim%20rep%20bz%20ctrl%201.7%20Hidden-B1—25%20%20%20Catalogues%20and%20repositories%20of%20archival%20material..tsv	https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/prelim rep bz ctrl 1.7 Hidden-B1—25   Catalogues and repositories of archival material..tsv	1600s-2020s	bibliographic	no metadata some sources52	1	1	0	0	0	0	0	0	0	0	null
14	14	486	1600	9 April 2021 at 16:35	tran/prelim rep bz ctrl 1.7 Local-C1—30   Online collections of archival material..tsv	tran/prelim rep bz ctrl 1.7 *.tsv	14-local-c1—30---online-collections-of-archival-material..tsv	link	[link](https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/prelim%20rep%20bz%20ctrl%201.7%20Local-C1—30%20%20%20Online%20collections%20of%20archival%20material..tsv)	https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/prelim%20rep%20bz%20ctrl%201.7%20Local-C1—30%20%20%20Online%20collections%20of%20archival%20material..tsv	https://github.com/aenavidad/pre-git-hist/blob/main/files/tran/prelim rep bz ctrl 1.7 Local-C1—30   Online collections of archival material..tsv	1600s-2020s	bibliographic	no metadata some sources52	1	1	0	0	0	0	0	0	0	0	null
